,BugID,Description,label,label_name
5591,641742,Generators break Firebug,2,High
5592,642801,Firefox 4.0 Crash Report [@ SelectorMatches ] with Firebug,0,Low
5593,645010,Home button always opens new tabs for subsequent URLs when homepage is set to multiple URLs,1,Medium
5594,645294,[META] Follow up Aero theme landing (bug #569400),0,Low
5595,645352,"custom cursor defined by ""url ..."" does not show",1,Medium
5596,645426,Menu bar has Aero effect applied to it making the text difficult to read,2,High
5597,645450,Graphics bug when opening download manager on OS X,2,High
5598,645690,mono-android.net is rendered incorrectly,2,High
5599,645815,Hiring form is printing form data and not filing bugs,1,Medium
5600,646745,kikin crash tracking bug,0,Low
5601,646788,"Add Help Topic for ""Plugin Crashed"" UI",0,Low
5602,646805,"When removing the profile files of an addon, symbolic links should not be followed",1,Medium
5603,646897,"Document ""Restart in Safe Mode"" menuitem in the Help menu from Bug 574612.",3,Immediate
5604,646987,Improved test for bug 641198,2,High
5605,647005,warn_submit_insecure should trigger on ajax requests,2,High
5606,647351,"mochitest-other file ""bug497875-iframe.xul"" references external (& broken) URL ftp://mozilla.org/",3,Immediate
5607,647636,[crash] with stack overflow in Firebug console,0,Low
5608,647711,"CERT_PKIXVerifyCert, bug in: if (defaultPkixVerifyParamsIn)",2,High
5609,648711,Port the fix to bug 562138 to all opaque XUL popups,3,Immediate
5610,648731,Link info tip not positioned as expected when a sidebar and firebug is open at once,3,Immediate
5611,650063,[meta] Tracking bug for v8 benchmark wins,0,Low
5612,650506,"When printing selection, print dialogue's print range radiobox ""Selection"" should be selected (and other radioboxes disabled, until fix for bug 66806)",3,Immediate
5613,651482,Yellow layered Bitmaps,2,High
5614,652794,Port |Bug 584339 - In standalone window I cannot get rid of the scam warning| to SeaMonkey,3,Immediate
5615,653064,e10s front-end tasks tracking bug,0,Low
5616,654058,Background-image with huge height (above GPU texture limit 8192px) and alpha doesn't display properly,1,Medium
5617,654092,Table borders: top right bottom painted 1px too thick,2,High
5618,654424,Expand GL debug mode to help figuring INVALID_FRAMEBUFFER_OPERATION errors,3,Immediate
5619,654502,Tracking bug for improvements of Thunderbird's scam / phishing detection and user interaction,0,Low
5620,654520,scrollintoview() not used correctly if object is hidden under status bar or horizontal scroll bar,1,Medium
5621,654532,"Turning off Firebug then going ""Back"" leaves window where Firebug window was unused/unscrollable",2,High
5622,654778,Cannot expand comments on themarker.com,1,Medium
5623,656238,"Right Click Tab, 'bookmark all tabs' and 'reload all tabs' Too Close Together",3,Immediate
5624,656287,Build *really* slow when using --enable-debug and --enable-trace-malloc on MacOS X,3,Immediate
5625,656463,Port browser parts of |Bug 631374 - Adding or removing tags in the selector listbox always scrolls to top| to SeaMonkey,3,Immediate
5626,656798,Make --disable-optimize the default with --enable-debug is used,3,Immediate
5627,657649,display:none (hidden) DIV element affects positioning (takes place),1,Medium
5628,657928,"Last line of location bar autocomplete dropdown too narrow (half-tall, low height)",2,High
5629,658842,PopupNotifications look bad of labels too long,2,High
5630,658925,"test_bug490949.html calls ""SimpleTest.finish()"" twice",2,High
5631,659201,globalCompositeOperation not applied when draw made with degenerate non-invertible transform,2,High
5632,659818,Behavior of Debug.Frame.prototype.eval closure is different if methodjit is disabled,2,High
5633,660033,How many enquiries lead to bugzilla accounts being created?,3,Immediate
5634,661948,JSBench: capturing buggy executions,2,High
5635,662069,Minor JSBench bugs,1,Medium
5636,662377,Check the entire stack when looking at debug frames,3,Immediate
5637,662645,Do something to help prevent new users from using Bugzilla for testing instead of Landfill?,0,Low
5638,665197,Malformed email sent for crash signature field changes,1,Medium
5639,667437,Dual-GPU laptop hitting NVIDIA NVS 3100M bug because Firefox wrongly believes it's using the Intel GPU,3,Immediate
5640,667585,test_bug486990.xul fails when run as a mochitest-chrome,3,Immediate
5641,668008,Tracking bug for improvements/bugs in GfxInfo and GPU blacklisting,0,Low
5642,668241,Firefox UI repaint fails if jsd is paused in a DOMCharacterDataModified handler,3,Immediate
5643,669739,Loading bugzilla main page then closing the tab doesn't decrease memory used,3,Immediate
5644,670090,Don't override system default for (vertical) mouse scrolling,1,Medium
5645,670200,Clicking on the number list or bullet list icon should create the list line on a new line.,1,Medium
5646,670229,[Tracking bug] Determine which mochitests are 'slow',0,Low
5647,670290,Ability to include live bug tiles on wiki.mozilla.org,1,Medium
5648,670462,PKCS #12 export does not let the calling application specify hash iteration count.,0,Low
5649,670849,"browser_bug422590.js, browser_bug599325.js and browser_customize.js cause nsIObserverService.removeObserver failure in search.xml",2,High
5650,672030,DEBUG-only: PresShell::VerifyIncrementalReflow causes crash [@ nsStyleSet::EnableQuirkStyleSheet ],2,High
5651,672240,div to note if page is out of date,1,Medium
5652,673400,"Read/Unread status of draft mail should be configurable (due to change by bug 470746, Tb doesn't store \Seen for draft mail, then Android Smart Phone, and needless to say Tb too, shows new mail alert for the draft)",1,Medium
5653,673572,reftests/bugs/586683-1.html fails on mac after landing 3d transform changes,3,Immediate
5654,673614,Investigate speeding up /tests/layout/generic/test/test_bug514732.html,2,High
5655,674166,[jsdbg2] Expose debugger frames,0,Low
5656,674549,Flush invalidations on decoded images according to bug 666446's refresh notifications,1,Medium
5657,674689,[meta] IonMonkey: Anion bugs,0,Low
5658,674753,Find a way to use APITrace for GL debugging on handhelds (and elsewhere),3,Immediate
5659,675591,"Port |Bug #674578| (Support resizer[dir=""bottomstart""]) to Modern.",0,Low
5660,675876,Crash in PORT_Assert(!ss->xtnData.sniNameArr); in debug build only,3,Immediate
5661,675972,[Tracking Bug] Dev Tools Rebranding,0,Low
5662,676033,[Tracking Bug] Funnel Optimization project,0,Low
5663,676576,test_bug467669.xul fails locally,3,Immediate
5664,676903,[jsdbg2] Debugger.Frame.prototype.older should reveal non-debuggee frames,0,Low
5665,678236,"[jsdbg2] Use JSObject subclasses for Debugger, Debugger.{Script,Frame,Object} in vm/Debugger.cpp",0,Low
5666,678868,UTest Bug ID: 203994 - Mint.com - Video in the home screen is not playing ff but playing in default browser,0,Low
5667,680549,Debugger.Frame object keeps its .onStep hook alive even after it becomes unobservable,2,High
5668,683881,Windows Intermittent failure in /layout/reftests/bugs/302379.html | image comparison (==),2,High
5669,684012,Add way to only expose functions to script in debug builds,0,Low
5670,684071,"When starting debug build w/ fresh profile: ""JavaScript strict warning: chrome://browser/content/tabbrowser.xml, line 1213: reference to undefined property params.referrerURI""",3,Immediate
5671,684235,Use documentURIObject in the check for shouldLoadFavIcon so that we do the right thing with about:-style error pages. See Bug 453442.,3,Immediate
5672,684383,Tracking bug for Email spam responses,0,Low
5673,685072,"""Detach All""/""Delete All"" at ""View/Message Body As/All Body Parts""(introduced by Bug 602718) is too dangerous for general users",1,Medium
5674,685496,"Tracking bug for enhancements and bugs with ""Warn Me when web sites try to redirect or reload the page"" feature and the corresponding ""Firefox prevented this page from automatically redirecting to another page"" information bar",0,Low
5675,685631,Better Debugger exception events,3,Immediate
5676,685910,Need visual indication of sort order for threadpane cycler columns,2,High
5677,685931,Tracking bug for browserscope's richtext2 test failures,0,Low
5678,686015,Make the Debug object not use js_InitClass,3,Immediate
5679,686603,Debugger.prototype.enabled = false does not kill onStep handlers,1,Medium
5680,686998,Tracking bug for making the Gfx team community-friendly,0,Low
5681,687547,"Layers bug. Static text shakes as dynamic text passes, is left with a zigzag appearance once the animation completes",2,High
5682,688144,Thunderbird and Gmail display differently the same character,1,Medium
5683,688537,submitting a comment should (optionally?) redirect to the new comment,3,Immediate
5684,690377,[jsdbg2] Debugger.Script.prototype.decompile,0,Low
5685,690917,meta bug for xp kerning issues,0,Low
5686,691430,"[Linux] Stale pref data (possibly ""print_to_filename"") makes print-to-file default to PS format, which triggers "".ps"" hidden-file bug",0,Low
5687,692070,"[SeaMonkey, Windows Debug] make check: ""command timed out: 300 seconds without output"" after bug674085.js during jit_test.py, see bug674776.js",0,Low
5688,692867,Add debug menu,0,Low
5689,692896,update nsSidebar.js to match interface changes from bug 691647,1,Medium
5690,693168,Tracking bug for FGLRX bugs (ATI proprietary Linux driver),0,Low
5691,693474,Make reftest-ipc and crashtest-ipc pass in debug builds,3,Immediate
5692,693877,Possible leak because the cycle collector doesn't understand debugger weak edges,3,Immediate
5693,694100,[meta] Tracking bug for ECMAScript 6 in SpiderMonkey,0,Low
5694,694528,Revert parser termination checks added in bug 619043 after bug 694101 has been fixed,2,High
5695,694707,Backout bug 378160,2,High
5696,696479,Linked bugs should contain Bugzilla metadata,1,Medium
5697,696763,Tracking Bug: JS Component Loader errors,0,Low
5698,697443,Tracking bug for MapsGL performance problems (Google Maps in WebGL is slow),0,Low
5699,698500,[meta] high priority jank metabug,0,Low
5700,698954,better console dump() API for debugging chrome code.,0,Low
5701,699196,Debug mode code could use inline caches now,3,Immediate
5702,699277,Revert changes to ssltunnel and convert test from bug 599295 to xpcshell,0,Low
5703,699714,Add a Debug_SetValueToCrashOnTouch,1,Medium
5704,700103,"MapsGL triggers C++ exceptions in D3D and eventually, crashes Firefox, when D3D9 debugging is enabled",3,Immediate
5705,700208,AreWePlayingYet.org tracking bug,0,Low
5706,700827,startup crash cal::getTimezoneService because timezone service and/or the UTC timezone isn't loaded and is therefore null.  race condition?,3,Immediate
5707,702045,Tracking bug: make Firefox able to survive a Windows System Restore,0,Low
5708,702484,Get rid of RestoreFocusAfterHdrButton function,2,High
5709,702560,add a11y mochitest for HTML 5 contextmenu,1,Medium
5710,702975,[Meta] Bugs derived from examples of Open Ajax Alliance,0,Low
5711,703081,browser_image.js throws StopIteration exception in debug builds,3,Immediate
5712,703240,Improve UI for display list debugging,0,Low
5713,703655,Create list of 50 mentored web development bugs covering all major sites,1,Medium
5714,704403,Debug build missing optimizations,3,Immediate
5715,706130,Back out Bug 586010  and use printf_stderr instead,3,Immediate
5716,706311,[adbe 2997213] bug in plugin support for those browsers when using gfxSwitcher,0,Low
5717,707075,Debugger.Frame.prototype.onPop handlers don't fire for eval calls handled as JSON,1,Medium
5718,707237,jsdebugger.jsm can't debug chrome,3,Immediate
5719,707860,Tracking bug for WebGL Robustness,0,Low
5720,708257,Meta-bug for developer tools that need some UX love,1,Medium
5721,708862,"Several tests fail with ""InternalError:too much recursion"" in debug builds on Mac",0,Low
5722,710398,Tracking bug for making Gecko ready as a games platform,0,Low
5723,710966,Tracking bug for issues found by PVS-Studio / viva64.com,0,Low
5724,710976,Possible wrong error message in _cairo_win32_print_gdi_error,3,Immediate
5725,712533,Port |Bug 696159 - Remove some deprecated code from Places| to SeaMonkey,3,Immediate
5726,713187,"Replace the packed MochiKit dependencies in mochitest harness, in SeaMonkey",3,Immediate
5727,713211,Javascript error using Firebug,3,Immediate
5728,713551,Port |Bug 562998 - Selecting commands from a bookmarks context menu while the window isn't active does nothing| to SeaMonkey,3,Immediate
5729,713979,[Meta] Thunderbird Keyboard Shortcuts Tracker Bug,0,Low
5730,714031,[Meta] [SuMoMo] Thunderbird Keyboard Shortcuts *Documentation* Tracker Bug,0,Low
5731,714857,Debugger.Frame.prototype.eval can miss inner bindings,2,High
5732,714902,A disabled Debugger should not affect code generation,3,Immediate
5733,715684,"Add debug prefs for double unlink, backwards unlink, backwards unroot (nsCycleCollector::CollectWhite)",0,Low
5734,716413,"Frames below WSASend/WSARecv are not differentiated in Socorro, making it difficult to differentiate problems caused by various malware and buggy LSPs",2,High
5735,716489, @font-face should use a new CORS mechanism introduced in bug 702820,0,Low
5736,716761,Avoid calling ScriptDebugEpilogue a second time when onPop turns a return into a throw or vice versa,2,High
5737,716917,Add a MOZ_DEBUGGABLE_NORETURN attribute to Attributes.h,1,Medium
5738,717774,Metabug for checkerboarding issues in Native Fennec,0,Low
5739,718192,"crash in mozilla::layers::ReadbackManagerD3D10::~ReadbackManagerD3D10 with abort message ""ReadbackManager: Task thread did not shutdown in 5 seconds""",2,High
5740,718865,Tracking bug for OpenBadges Infrastructure,0,Low
5741,718868,"[SeaMonkey] mochitest-plain-4: test_reftests_with_caret.html > bug682712-1.html (or bug682712-1-ref.html) causes ""JavaScript strict warning: chrome://communicator/content/utilityOverlay.js, line 1323: reference to undefined property e.button""",2,High
5742,719031,[Meta] SeaMonkey issues from Lightning Bug 316916 (Task Quick Filter bar) and bug 709572 (Calendar and Task toolbar).,0,Low
5743,720043,Write tests for bug 718708,0,Low
5744,720362,"Key ""Firefox in the enterprise"" bugs [meta]",0,Low
5745,722095,Add a pref to disable suppressing synthetic mouse events during scrolling [introduced in bug 675015],0,Low
5746,722749,add source information about where a JS object was allocated in DumpHeapComplete,0,Low
5747,722929,"Update file attachments at send-time on drafts/templates (need a way to request ""Don't read attachment file until when actually sending mail message"")",1,Medium
5748,723109,"Broken implementation of mail protocols on certain servers (e.g. IceWarp 10.3.5) don't work in TB 10 and later (BAD No such command as ""1"" to ""1 capability"" if IMAPS, 500 5.5.1 Command unrecognized: to ""EHLO"" if SMTPS, after fix of bug 665814)",3,Immediate
5749,724814,Firefox subpixel bug on <option> elements,3,Immediate
5750,724931,Tracking bug for creation of the Market Intelligence blog,0,Low
5751,726659,[404] http://communitystore.mozilla.org/gallery/search?query=bugzilla,0,Low
5752,728249,Tracking bug for MWC mobile demos,0,Low
5753,729592,[jsdbg2] Debugger internals should probably distinguish handlers requesting throws from failing handlers,0,Low
5754,729912,tests/layout/reftests/bugs/261826: revealTab is not defined,2,High
5755,729913,tests/layout/reftests/bugs/558011: permission denied,2,High
5756,730215,layout/reftests/bugs/586683-1.html gets greyscale AA with accelerated layers on Windows with d2d,2,High
5757,731113,border-radius rendering bug with box-shadow or hover colour change,1,Medium
5758,732202,[vi] Port bug 731590 - Update Search Engine list for Thunderbird,0,Low
5759,732323,SVG declarative animations performance tracking bug,0,Low
5760,732334,Need test for bug 731907,0,Low
5761,732494,Tracking Bug to Document and Fix reftests on Android platforms,0,Low
5762,733039,"Thunderbird is very slow when Lightning enabled. For example frequent, long 5 seconds pauses before typed characters appear in compose. (NOT for issues related to other addons. NOT for newly seen issues)",0,Low
5763,734148,SeaMonkey mochitest-browser-chrome (nsGlobalWindow) leaks until shutdown,3,Immediate
5764,734185,[SeaMonkey] browser_bug388121-2.js: 4 navigator.xul leaked until shutdown,0,Low
5765,734249,"test_bug378518.xul: ""ASSERTION: Invalid extends value: '!nsXBLService::IsChromeOrResourceURI(doc-&gt;GetDocumentURI())'""",2,High
5766,735721,Handle Blake's review comments from bug 714733,1,Medium
5767,735723,Handle Mark's build-system review comments from bug 714733,1,Medium
5768,736071,Use anonymous relations to set aria label on calendar view items,3,Immediate
5769,736204,Testcase from bug 721006 and reloading causes Fennec to die,2,High
5770,736332,"[SeaMonkey, Linux + Windows] test_bug467669.xul and test_bug695639.xul fail",0,Low
5771,736516,Add commands for manipulating patches in terms of bugs,1,Medium
5772,736771,Tracking bug for VidyoReplay Issues,0,Low
5773,736951,"Long freeze, high CPU displaying/loading message with an attached EXCEL XML-file (single line XML file of 759 KB)",2,High
5774,737176,Post-mortem on bug 711656 / bug 715401 i.e. how Direct2D driver blacklisting stopped working,2,High
5775,737319,(DEBUG only) MOZ_DUMP_PAINTING crash,3,Immediate
5776,737523,PGP encrypted messages should be sent multipart/encrypted,2,High
5777,737725,SecureMail PGP messages have ^Ms (carriage returns),2,High
5778,738634,Firefox Beta debug build is actually Nightly,3,Immediate
5779,738799,send unencrypted link to bug in addition to encrypted changes when using s/mime,1,Medium
5780,739007,"[SeaMonkey 2.11+, OSX 10.5] test_smtpPassword.js and test_bug155172.js: intermittent ""ASSERTION: unknown error, but don't alert user.: 'errorID != UNKNOWN_ERROR'""",0,Low
5781,739179,"Provide test for strong table landmark ""application"" in test_aria_roles.html",0,Low
5782,739616,"Check or remove rv from GetUrlForUri() call, in nsMsgAttachmentHandler.cpp",3,Immediate
5783,742081,WebGL texture load broken does not work after bug 740841,3,Immediate
5784,743341,[jsdbg2] Debugger.prototype.findScript's 'innermost' query property is not what's needed,0,Low
5785,743419,"Tegra driver bug workaround applied unconditionally, potentially harming performance",1,Medium
5786,743984,Additional chart support,1,Medium
5787,745687,MathJax Tracking Bug,0,Low
5788,745808,browser_bug427559.js: Check setTimeout() and testPageWin use,3,Immediate
5789,745868,"GfxInfo API should have a simpler, less bug-prone way to query a feature's safeness",1,Medium
5790,745974,Checkerboard debugging,3,Immediate
5791,746208,[Tracking Bug] Setup a TBPL/treeherder service for SeaMonkey,0,Low
5792,747757,Make it easy to file a bug from within the product,3,Immediate
5793,749242,certutil multiple nicknames for the same CN bug,1,Medium
5794,750317,Debugger.Script.url isn't a simple path,1,Medium
5795,751263,Buggy change of position of forms' alert boxes for invalid inputs,3,Immediate
5796,751484,Some kind of tracking for patches,0,Low
5797,752188,"""Edit Contact"" popup (for message header recipient): Ctrl+C keyboard shortcut not working to copy selected text of email address in ""Email"" field",1,Medium
5798,752510,correct fix for bug 751623,3,Immediate
5799,753798,Font size in bugzilla text entry field is really small by default,1,Medium
5800,754551,Facebook Unresponsive Script Bug (Adblock Plus),2,High
5801,754838,ADBFuzz (Mobile fuzzing automation framework) - Fennec Native bugs,0,Low
5802,755574,Do not GC when toggling debug mode,3,Immediate
5803,755920,"[doorhanger] Permissions for desktop notifications not saved, but string exists for this (and no open bug)",0,Low
5804,755978,[Tracking Bug] Enable faster beta release cadence (daily),0,Low
5805,755996,[New Tab Page] shows sensitive information in the thumbnails,0,Low
5806,756172,Client-side buglist sorting should update the URL (using pushState),3,Immediate
5807,756376,"Back out bug 755001 -- Remove ""remote"" attribute from <iframe mozbrowser>",3,Immediate
5808,756449,profiling of a canvas2d program that runs at 30fps in Chrome but 20fps in FF hints at a JS bug,2,High
5809,756782,Thunderbird crashes on mail account setup when host resolution via ldap is activated in Linux.,3,Immediate
5810,756885,"test_bug624329.xul fails on OS X 10.7 and 10.8 and 10.9 and 10.10, where calling win.maximize() gives us a resize event when the window has barely changed size",3,Immediate
5811,757185,"[jsdbg2] Debugger needs a way to inspect WeakMap, Map, and Set instances",0,Low
5812,758653,[meta] Account Provisioner bugs,0,Low
5813,758869,Debugger attached to a running Gecko application doesn't see thread names,0,Low
5814,758969,"[Meta] Mailing Lists: Bugs caused by problem: Contacts list pane of contained contacts not updated/refreshed (artefacts, duplicate entries, apparent and real dataloss of cards, display names etc.)",0,Low
5815,760850,Debug identifiers missing from crash reports,3,Immediate
5816,761271,[onboarding]: master tracking bug,0,Low
5817,761324,[jsdbg2] Can we delete JSScript::debugMode?,0,Low
5818,761434,Debug code in nsBoxFrame references an unknown variable 'maxElementSize',3,Immediate
5819,761525,Port bug 758595: don't include CodeResources file in builds that aren't getting signed,3,Immediate
5820,762492,[Meta] SpecialPowers.wrap tracking bug,0,Low
5821,762522,Specify mediawiki-bugzilla table width,1,Medium
5822,762660,"Add transaction debugging to D3D9, D3D10, OpenGL layers",0,Low
5823,763259,"""Show a blank page"" text in the ""When Firefox starts"" dropdown should instead use the wording bug 743613 implements.",3,Immediate
5824,764362,Backout nsTArray changes made in bug 761279 after testing with the final VS2012,1,Medium
5825,764662,"""2048 bytes of message body(or entire message body if less than 2048 bytes) by FETCH BODY.PEEK[TEXT]<0.2048> for previewBody"" + ""entire mail data by FETCH BODY[] for mail view"" is writen to IMAP offline-store file, and it is not marked as ""wrong""",2,High
5826,767992,[Profile Manager] Show the right error message when the profile is missing.,0,Low
5827,768183,Document features of mediawiki-bugzilla,2,High
5828,769620,Panning is locked when username field is in focus on Bugzilla and VKB is up,1,Medium
5829,770464,"comm-central: ""/build/autoconf/check_debug_ranges.py': [Errno 2] No such file or directory""",2,High
5830,770935,Implement GL_EXT_debug_marker for apitrace,1,Medium
5831,771062,TD borders are incorrectly redrawn after modification with js,2,High
5832,771244,Changes are lost when switching between bugzilla helper and advanced bug entry form,1,Medium
5833,771444,janky tab strip performance meta-meta bug,0,Low
5834,771939, -bin suffix no longer present on Linux,2,High
5835,772885,"Port |Bug 759754 - With toolbar.customization.usesheet=true, the customization document stays alive after closing the sheet| to SeaMonkey",3,Immediate
5836,772916,GUIMark3 vector performance is worse on mobile tracking bug,0,Low
5837,773400,KPI Dashboard Tracking Bug,0,Low
5838,774150,mach command for uploading patch to Bugzilla,1,Medium
5839,775409,Infrastructure exception on Mochitest-2 debug on Win,3,Immediate
5840,776000,Backout Bug 724810 or add some similar API to pass closure data for external strings,1,Medium
5841,776297,Add three layers frames tests for bug 758258,0,Low
5842,776366,Consider allowing restricted native Bugzilla REST API access to bugs that are not otherwise accessible to a user,1,Medium
5843,776637,Editing bugzilla comments causes repaints of the current line and the previous one,1,Medium
5844,778441,password manager fills wrong fields,1,Medium
5845,778688,[Meta] Tracker for failures where the error summary and/or bug suggestions are suboptimal,0,Low
5846,779663,Tracking Bug for Brazilian Apps Challenge,0,Low
5847,780219,"ABORT: file gecko/ipc/chromium/src/base/pickle.cc, line 198 (Pickle::ReadSize)",2,High
5848,780844,[Bedrock] Meta-bug for docs topics,2,High
5849,782067,Make it possible to create automated tests for bug 773097,0,Low
5850,782394,Linking is extremely slow (> 10 minutes) on builds with debug symbols,3,Immediate
5851,783428,[jsdbg2] Debugger should not turn on a compartment's debug mode unless necessary,0,Low
5852,783741,[tracking] Dev doc needed bugs for apps implementation bugs,0,Low
5853,784003,crash in nsMsgHdr::ParseReferences via nsMsgHdr::GetNumReferences,2,High
5854,784254,"After bug 747186, display a nice message rather than a blank box when click-to-play is true but blocked on the current site",1,Medium
5855,784261,Fix Data Manager CTP nits after bug 747186,3,Immediate
5856,784370,[Skia] Add support for the DrawTarget to output an SkPicture for debugging,0,Low
5857,784708,Replace spaces with underscores in all URLs within articles,2,High
5858,784888,Test for bug 674742 to prevent dataloss regression due to folder compact,2,High
5859,785306,E-mail listed my address in CC twice on a new-bug.,1,Medium
5860,785840,Does the fix for Bug 775794 intend to ensure that height is positive?,3,Immediate
5861,785855,WebGL angle d3d preprocessor bug - expected error is not generated on Linux/OSX,2,High
5862,786556,Tracking bug for failures detected by Clang's -fcatch-undefined-behavior,0,Low
5863,788080,test for container-foo object attributes,2,High
5864,788084,"Quickfilter: ""Filter messages by"" selectors should be available *before* filtering (Sender, Recipients, Subject, Body)",2,High
5865,788592,Kuma: Editor - Hitting return while in a header with a name creates a new header with the same name attribute,3,Immediate
5866,789400,"After UI change of Tb 14 by bug 718342 in message header Toolbar, ""Reply"" button in main Toolbar is inconsistent with the changes",1,Medium
5867,789402,D2D rasterization bug filling a rect with a transform,2,High
5868,789490,onclick handlers in HTML bugmail are useless,1,Medium
5869,789573,Tab switch tracking bug,0,Low
5870,789760,reftests/bugs/621918-1.svg fails on 10.8,3,Immediate
5871,789993,provide better debugging information for failed updates,3,Immediate
5872,791846,[jsdbg2] Debugger cannot set breakpoints on natives,0,Low
5873,792422,report-a-bug popup div on youtube - page jumping issue,3,Immediate
5874,793542,Pdf.js still has rendering bugs,1,Medium
5875,793882,[meta] Bugs found by running our test suites under Valgrind through tbpl build machines,0,Low
5876,794313,MIME type (application/x-javascript) attachments should be able to be viewed by a browser,1,Medium
5877,795002,Improve detection of valid feed urls in messengerdnd.js (Port relevant bits of Bug 737115),3,Immediate
5878,796941,Tracking bug for removal of the prtypes.h inclusions in our tree,0,Low
5879,797089,Mail for dependency changes should communicate dependency changes,1,Medium
5880,797119,bugzilla doesn't remember the summary when changing the product,1,Medium
5881,797243,Crash in [@ js::RegExpCompartment::sweep],2,High
5882,797426,"rename center-item, etc. ids and classes to something less generic (added for bug 754472)",2,High
5883,797876,[jsdbg2] Introduce a new API for tracing profiling,0,Low
5884,798145,Gmail IMAP core Bug 721316 follow-up : Few fixes continuing for Bug 721316 [meta],0,Low
5885,799240,[jsdbg2] Debugger objects should have better toSource and toString methods,0,Low
5886,800027,investigate bug 788829; add reduced testcase,1,Medium
5887,800561,Windows Thunderbird debug builds fail to start due to missing MSVCR100.dll,3,Immediate
5888,801653,Tracking bug for porting global private browsing tests to per-window private browsing tests,0,Low
5889,801748,Does not warn/prevent some types of redirects when accessibility.blockautorefresh is true,1,Medium
5890,802152,"crash in nsA*String_internal::SetCapacity with abort message: ""OOM: file e:\builds\moz2_slave\rel-m-beta-w32-bld\build\xpcom\string\src\nsTSubstring.cpp, line 533""",2,High
5891,802871,Meta: SVG snappy bugs,0,Low
5892,803543,Remove workaround in UI/plugin code for Bug 446693,3,Immediate
5893,803967,Remote debugging needs to show connection status in place,3,Immediate
5894,804036,dragenter event is fired twice when the dropzone is parent of draggable or draggable itself with Firebug,2,High
5895,804933,Performance bug: JavaScript functions run more slowly depending only on how they're constructed,0,Low
5896,804951,[HiDPI] test_bug412901 mochitest fails on retina display machines,0,Low
5897,804973,"Port bug 716045 - ""Run As"" dialog appears after every Nightly install",3,Immediate
5898,805874,Mercurial hook to automatically add changeset URL comments to bugs when they land and are merged,1,Medium
5899,806034,[meta] Bugs that reveal address space layout (ASLR bypasses),0,Low
5900,806309,Port bug 768378 - Updates create a new Windows 7 taskbar icon instead of using the already pinned one,3,Immediate
5901,806492,RANDOM RED on Linux64 debug,3,Immediate
5902,809563,[jsdbg2] Disabling a debugger does not take debuggee compartments out of debug mode,0,Low
5903,809627,"Default searches should include a ""bugs where I hold the next action"" search, to help get things done",1,Medium
5904,810047, --enable-debug-symbols implies --disable-tests,3,Immediate
5905,810493,Automatically mark bug as security sensitive based on component,1,Medium
5906,812916,Over invalidation on bugzilla and on the google search results page,1,Medium
5907,812961,"Missing ""You are receiving this mail because"" footer on NEEDINFO CANCELED emails",1,Medium
5908,813844,Port confvars.sh changes from Bug 718067 and package.manifest.in changes from Bug 808219 (Firefox Health Reporter service),0,Low
5909,814044,position of icon is weird,2,High
5910,814342,[MAC-only] Drag & Drop of address book cards to mailing list properties dialogue was broken *before* bug 128124 made the dialogue window modal,0,Low
5911,814651,"why?  settimeout does not execute with delay (setTimeout which is requested by addon's stateListener.ComposeProcessDone at composition window won't fire, because composition window is not cached and actually closed from Tb 17)",3,Immediate
5912,815155,BaselineComplier: Fix ARM JIT-test bugs,0,Low
5913,815284,SecureMail does not play nicely with whines,1,Medium
5914,815321,[meta] Master Bug for Mixed Content Blocker,0,Low
5915,815954,Click-to-Play: Port Bug 812562 (click-to-play blocklisted plugins: reshow urlbar notification as with normal click-to-play),2,High
5916,816123,Tooltip bug: Mouse cursor in print preview of Web page produces mail tooltip,1,Medium
5917,816327,"Constantly ""Downloading M of N in All Mail"" or Inbox messages from Gmail IMAP account, slows system from redownloading message headers",1,Medium
5918,819290,"Saved search that uses ""CC list doesn't contain @domain.co.uk"" seems broken",0,Low
5919,819579,Missing jsshell Mac builds on FTP (32-bit js debug and 64-bit js opt),3,Immediate
5920,819943,Debugger's source editor text is larger than the markup panel's text,3,Immediate
5921,820234,Warn about patches with fewer than 8 lines of context,2,High
5922,820428,compressed debug information should be automatically enabled,3,Immediate
5923,821270,[Meta] Transition commonly used whiteboard annotations to keywords,0,Low
5924,821699,"New readonly query database form won't work with SHOW CREATE TABLE, SHOW TABLES, etc.",1,Medium
5925,822566,[jsdbg2] The same ScopeObject appears twice in a DebugScopeObject chain,0,Low
5926,823153,Duplicate bugs are created when requestee confirmation is required and SKIP_REQUESTEE_ON_ERROR is disabled,1,Medium
5927,825201,Optimize gPluginHandler.handlePluginScripted() (follow-up bug 819992),2,High
5928,825578,when browser.display.use_document_colors=0 and browser.display.foreground_color='#fff' and browser.display.background_color='#000' input elements have BLACK text on black background (ie unreadable) if border-radius was defined via css or if border:none,3,Immediate
5929,825706,Missing -All- sub-category for some charts,2,High
5930,825830,log purging isn't implemented,1,Medium
5931,826742,nsExternalHelperAppService.cpp : Assertion: Empty aExtension parameter! (from DEBUG BUILD of TB),3,Immediate
5932,826745,"[META] ASSERTION from ""make mozmill"" test run of DEBUG BUILD of TB (comm-central)",0,Low
5933,827848,mochitest for bug 827327,2,High
